run,pair_name,signal_name,expression,primary_mechanism,expected_sign,generation,hypothesis,confidence,coder_a,coder_b,coder_a_confidence,coder_b_confidence,adjudicated,adjudicator_confidence,record_id
A3,profit_invest,Lagged Capex Demand Failure,"MUL(INDICATOR(IND_ADJ(MA(RATIO(oibdp, at), 3)), 0), MIN(IND_ZSCORE(WINSOR(LAG(RATIO(DELTA(capx, 1), LAG(at, 1)), 1), 1)), IND_ZSCORE(WINSOR(NEG(RATIO(DELTA(sale, 1), LAG(at, 1))), 1))))",productive_return_on_new_capital,negative,2,Persistently profitable firms whose prior increase in capital spending is followed by weak sales realization earn lower subsequent returns.,5,productive_return_on_new_capital,productive_return_on_new_capital,5,4,false,,m08976
A3,profit_invest,Maintenance-Balanced Cash Generator,"MIN(IND_ZSCORE(WINSOR(MA(RATIO(oancf, at), 3), 1)), IND_ZSCORE(WINSOR(NEG(ABS(RATIO(SUB(capx, dp), ppent))), 1)))",cash_cow_harvest,positive,2,Persistent cash generators whose capital expenditures remain close to depreciation earn higher subsequent returns.,4,cash_cow_harvest,cash_cow_harvest,4,3,false,,m08977
A3,profit_invest,Peak-Profit Capex Lag,"MUL(INDICATOR(IND_ADJ(MA(RATIO(oiadp, at), 3)), 0), MIN(IND_ZSCORE(TS_RANK(RATIO(capx, at), 5)), IND_ZSCORE(WINSOR(SUB(TS_MAX(RATIO(oiadp, at), 5), RATIO(oiadp, at)), 1))))",overinvestment_at_profit_peak,negative,2,Historically profitable firms whose capex is near its own historical high after profitability has fallen below its historical peak earn lower subsequent returns.,5,overinvestment_at_profit_peak,overinvestment_at_profit_peak,5,5,false,,m08978
A3,profit_invest,Short-Debt Interest Squeeze,"MUL(INDICATOR(IND_ADJ(MA(RATIO(oibdp, at), 3)), 0), MIN(IND_ZSCORE(WINSOR(RATIO(DELTA(dlc, 1), LAG(at, 1)), 1)), IND_ZSCORE(WINSOR(RATIO(DELTA(xint, 1), LAG(at, 1)), 1))))",external_financing_of_investment,negative,2,Persistently profitable firms that increase short-term borrowing while interest expense rises earn lower subsequent returns.,4,external_financing_of_investment,other,4,2,true,4,m08979
A3,profit_invest,Short-Funded Capacity Expansion,"MUL(INDICATOR(IND_ADJ(MA(RATIO(oibdp, at), 3)), 0), MIN(IND_ZSCORE(WINSOR(RATIO(DELTA(ppegt, 1), LAG(at, 1)), 1)), IND_ZSCORE(WINSOR(RATIO(DELTA(dlc, 1), LAG(at, 1)), 1))))",external_financing_of_investment,negative,2,Profitable firms that expand gross productive capacity while increasing short-term debt earn lower subsequent returns.,5,external_financing_of_investment,external_financing_of_investment,5,5,false,,m08980
A3,profit_invest,Undermaintenance Profit Erosion,"MUL(INDICATOR(IND_ADJ(MA(RATIO(oancf, at), 3)), 0), MIN(IND_ZSCORE(WINSOR(NEG(RATIO(SUB(capx, dp), ppent)), 1)), IND_ZSCORE(WINSOR(NEG(TREND(RATIO(oiadp, at), 3)), 1))))",other,negative,2,Cash-profitable firms that invest below depreciation while operating profitability trends downward earn lower subsequent returns.,2,other,other,2,3,false,,m08981
A3,profit_invest,Completed Investment Harvest,"MUL(INDICATOR(IND_ADJ(RATIO(oiadp, at)), 0), MIN(IND_ZSCORE(TS_RANK(RATIO(oiadp, at), 5)), IND_ZSCORE(WINSOR(SUB(TS_MAX(RATIO(capx, at), 5), RATIO(capx, at)), 1))))",cash_cow_harvest,positive,3,Above-industry profitable firms whose profitability is near its own historical high after capex has retreated from its historical peak earn higher subsequent returns.,5,cash_cow_harvest,sustained_investment_restraint,5,5,true,5,m08982
A3,profit_invest,Dual Operating Leverage Overreach,"MUL(INDICATOR(IND_ADJ(MA(RATIO(oiadp, at), 3)), 0), MIN(IND_ZSCORE(WINSOR(RATIO(DELTA(capx, 1), LAG(at, 1)), 1)), IND_ZSCORE(WINSOR(SUB(GROWTH(xsga, 1), GROWTH(sale, 1)), 1))))",efficiency_and_cost_discipline,negative,3,Persistently profitable firms that increase capital spending while SG&A grows faster than sales earn lower subsequent returns.,5,efficiency_and_cost_discipline,efficiency_and_cost_discipline,5,5,false,,m08983
A3,profit_invest,Intangible Overhead Creep,"MUL(INDICATOR(IND_ADJ(MA(RATIO(oiadp, at), 3)), 0), MIN(IND_ZSCORE(WINSOR(RATIO(DELTA(intan, 1), LAG(at, 1)), 1)), IND_ZSCORE(WINSOR(DELTA(RATIO(xsga, sale), 1), 1))))",efficiency_and_cost_discipline,negative,3,Persistently profitable firms that accumulate intangible assets while SG&A intensity rises earn lower subsequent returns.,4,efficiency_and_cost_discipline,efficiency_and_cost_discipline,4,4,false,,m08984
A3,profit_invest,Liquidity-Depleting Post-Peak Expansion,"MUL(INDICATOR(IND_ADJ(MA(RATIO(oancf, at), 3)), 0), MIN(IND_ZSCORE(WINSOR(RATIO(DELTA(capx, 1), LAG(at, 1)), 1)), MIN(IND_ZSCORE(WINSOR(NEG(RATIO(DELTA(che, 1), LAG(at, 1))), 1)), IND_ZSCORE(WINSOR(NEG(TREND(RATIO(oiadp, at), 3)), 1)))))",overinvestment_at_profit_peak,negative,3,"Historically cash-profitable firms that increase capex, deplete cash reserves, and exhibit declining operating profitability earn lower subsequent returns.",4,overinvestment_at_profit_peak,overinvestment_at_profit_peak,4,4,false,,m08985
A3,profit_invest,Profitable Asset-Light Migration,"MUL(INDICATOR(IND_ADJ(LAG(RATIO(oibdp, at), 1)), 0), MIN(IND_ZSCORE(WINSOR(RATIO(SUB(DELTA(intan, 1), DELTA(ppegt, 1)), LAG(at, 1)), 1)), IND_ZSCORE(WINSOR(RATIO(DELTA(oibdp, 1), LAG(at, 1)), 1))))",productive_return_on_new_capital,positive,3,Previously profitable firms that shift their asset mix from tangible capacity toward intangibles while increasing operating profit earn higher subsequent returns.,4,productive_return_on_new_capital,efficiency_and_cost_discipline,4,3,true,4,m08986
A3,profit_invest,Profitable Equity Cash Parking,"MUL(INDICATOR(IND_ADJ(MA(RATIO(oibdp, at), 3)), 0), MIN(IND_ZSCORE(WINSOR(RATIO(sstk, LAG(at, 1)), 1)), IND_ZSCORE(WINSOR(RATIO(DELTA(che, 1), LAG(at, 1)), 1))))",external_financing_of_investment,negative,3,Persistently profitable firms that issue equity while accumulating cash earn lower subsequent returns.,5,external_financing_of_investment,external_financing_of_investment,5,4,false,,m08987
A3,profit_invest,Demand-Peak Investment Rigidity,"MUL(INDICATOR(IND_ADJ(MA(RATIO(oibdp, at), 3)), 0), MIN(IND_ZSCORE(TS_RANK(RATIO(capx, at), 5)), IND_ZSCORE(WINSOR(SUB(TS_MAX(LOG(sale), 5), LOG(sale)), 1))))",overinvestment_at_profit_peak,negative,4,Historically profitable firms that keep capex near its own historical high after sales have fallen below their historical peak earn lower subsequent returns.,4,overinvestment_at_profit_peak,overinvestment_at_profit_peak,4,4,false,,m08988
A3,profit_invest,Demand-Validated Lean Capacity,"MUL(INDICATOR(IND_ADJ(MA(RATIO(oancf, at), 3)), 0), MIN(IND_ZSCORE(WINSOR(NEG(RATIO(SUB(capx, dp), ppent)), 1)), IND_ZSCORE(WINSOR(RATIO(DELTA(sale, 1), LAG(at, 1)), 1))))",cash_cow_harvest,positive,4,Cash-profitable firms that spend below depreciation while continuing to generate sales growth earn higher subsequent returns.,5,cash_cow_harvest,cash_cow_harvest,5,5,false,,m08989
A3,profit_invest,Liquidity-Restoring Investment Reset,"MUL(INDICATOR(IND_ADJ(MA(RATIO(oancf, at), 3)), 0), MIN(IND_ZSCORE(WINSOR(NEG(RATIO(DELTA(capx, 1), LAG(at, 1))), 1)), IND_ZSCORE(WINSOR(RATIO(DELTA(che, 1), LAG(at, 1)), 1))))",cash_cow_harvest,positive,4,Persistently cash-profitable firms that reduce capital spending and successfully rebuild cash reserves earn higher subsequent returns.,5,cash_cow_harvest,cash_cow_harvest,5,5,false,,m08990
A3,profit_invest,Productive Asset Shedding,"MUL(INDICATOR(IND_ADJ(LAG(RATIO(oibdp, at), 1)), 0), MIN(IND_ZSCORE(WINSOR(NEG(RATIO(DELTA(ppegt, 1), LAG(at, 1))), 1)), IND_ZSCORE(WINSOR(RATIO(DELTA(oibdp, 1), LAG(at, 1)), 1))))",cash_cow_harvest,positive,4,Previously profitable firms that reduce gross productive capacity while increasing operating profit earn higher subsequent returns.,4,cash_cow_harvest,cash_cow_harvest,4,5,false,,m08991
A3,profit_invest,Profitable Expansion Breadth,"MUL(INDICATOR(IND_ADJ(MA(RATIO(SUB(revt, cogs), at), 3)), 0), MIN(IND_ZSCORE(WINSOR(RATIO(DELTA(invt, 1), LAG(at, 1)), 1)), IND_ZSCORE(WINSOR(RATIO(DELTA(ppegt, 1), LAG(at, 1)), 1))))",working_capital_discipline,negative,4,Persistently gross-profitable firms that simultaneously expand inventory and gross productive capacity earn lower subsequent returns.,4,working_capital_discipline,working_capital_discipline,4,4,false,,m08992
A3,profit_invest,Profitable Working-Capital Squeeze,"MUL(INDICATOR(IND_ADJ(MA(RATIO(SUB(revt, cogs), at), 3)), 0), MIN(IND_ZSCORE(TS_RANK(RATIO(invt, at), 5)), IND_ZSCORE(NEG(TS_RANK(RATIO(che, at), 5)))))",working_capital_discipline,negative,4,Persistently gross-profitable firms with inventory near its own historical high and cash reserves near their own historical low earn lower subsequent returns.,5,working_capital_discipline,working_capital_discipline,5,5,false,,m08993
A3,profit_invest,Broad Expansion Into Demand Retreat,"MUL(INDICATOR(IND_ADJ(MA(RATIO(SUB(revt, cogs), at), 3)), 0), MIN(IND_ZSCORE(WINSOR(RATIO(DELTA(invt, 1), LAG(at, 1)), 1)), MIN(IND_ZSCORE(WINSOR(RATIO(DELTA(ppegt, 1), LAG(at, 1)), 1)), IND_ZSCORE(WINSOR(SUB(TS_MAX(LOG(sale), 5), LOG(sale)), 1)))))",overinvestment_at_profit_peak,negative,5,Persistently gross-profitable firms that expand both inventory and productive capacity after sales have retreated from their historical peak earn lower subsequent returns.,4,overinvestment_at_profit_peak,overinvestment_at_profit_peak,4,4,false,,m08994
A3,profit_invest,Fixed-Capacity Margin Squeeze,"MUL(INDICATOR(IND_ADJ(MA(RATIO(oibdp, at), 3)), 0), MIN(IND_ZSCORE(TS_RANK(RATIO(ppegt, at), 5)), IND_ZSCORE(WINSOR(NEG(TREND(RATIO(SUB(revt, cogs), revt), 3)), 1))))",overinvestment_at_profit_peak,negative,5,Historically profitable firms with fixed-capital intensity near its own historical high and declining gross margins earn lower subsequent returns.,4,overinvestment_at_profit_peak,overinvestment_at_profit_peak,4,3,false,,m08995
A3,profit_invest,Historical Liquidity Overcommitment,"MUL(INDICATOR(IND_ADJ(MA(RATIO(oancf, at), 3)), 0), MIN(IND_ZSCORE(TS_RANK(RATIO(capx, at), 5)), MIN(IND_ZSCORE(NEG(TS_RANK(RATIO(che, at), 5))), IND_ZSCORE(WINSOR(SUB(TS_MAX(RATIO(oiadp, at), 5), RATIO(oiadp, at)), 1)))))",overinvestment_at_profit_peak,negative,5,"Historically cash-profitable firms with capex near its own historical high, cash near its historical low, and profitability below its prior peak earn lower subsequent returns.",5,overinvestment_at_profit_peak,overinvestment_at_profit_peak,5,5,false,,m08996
A3,profit_invest,Labor Hoarding After Demand Peak,"MUL(INDICATOR(IND_ADJ(MA(RATIO(oibdp, at), 3)), 0), MIN(IND_ZSCORE(TS_RANK(emp, 5)), IND_ZSCORE(WINSOR(SUB(TS_MAX(LOG(sale), 5), LOG(sale)), 1))))",efficiency_and_cost_discipline,negative,5,Historically profitable firms that retain employment near its own historical high after sales have fallen below their historical peak earn lower subsequent returns.,4,efficiency_and_cost_discipline,efficiency_and_cost_discipline,4,4,false,,m08997
A3,profit_invest,Organic-to-Intangible Investment Pivot,"MUL(INDICATOR(IND_ADJ(MA(RATIO(oiadp, at), 3)), 0), MIN(IND_ZSCORE(WINSOR(NEG(RATIO(DELTA(capx, 1), LAG(at, 1))), 1)), IND_ZSCORE(WINSOR(RATIO(DELTA(intan, 1), LAG(at, 1)), 1))))",other,negative,5,Persistently profitable firms that cut tangible capital spending while accumulating intangible assets earn lower subsequent returns.,3,acquisition_substitution_and_purchased_growth,other,3,3,true,3,m08998
A3,profit_invest,Post-Peak Equity Monetization,"MUL(INDICATOR(IND_ADJ(MA(RATIO(oibdp, at), 3)), 0), MIN(IND_ZSCORE(WINSOR(RATIO(sstk, LAG(at, 1)), 1)), IND_ZSCORE(WINSOR(SUB(TS_MAX(RATIO(oibdp, at), 5), RATIO(oibdp, at)), 1))))",external_financing_of_investment,negative,5,Historically profitable firms that issue substantial equity after operating profitability has fallen below its prior peak earn lower subsequent returns.,5,external_financing_of_investment,external_financing_of_investment,5,4,false,,m08999
A3,profit_invest,Acquisition Substitution After Organic Slowdown,"MUL(INDICATOR(IND_ADJ(MA(RATIO(oiadp, at), 3)), 0), MIN(IND_ZSCORE(WINSOR(RATIO(aqc, LAG(at, 1)), 1)), IND_ZSCORE(WINSOR(NEG(TREND(LOG(sale), 3)), 1))))",acquisition_substitution_and_purchased_growth,negative,6,Persistently profitable firms that spend heavily on acquisitions while organic-scale sales trend downward earn lower subsequent returns.,5,acquisition_substitution_and_purchased_growth,acquisition_substitution_and_purchased_growth,5,5,false,,m09000
A3,profit_invest,Capex Without Capacity Formation,"MUL(INDICATOR(IND_ADJ(MA(RATIO(oibdp, at), 3)), 0), MIN(IND_ZSCORE(TS_RANK(RATIO(capx, at), 5)), IND_ZSCORE(WINSOR(NEG(RATIO(DELTA(ppent, 1), LAG(at, 1))), 1))))",productive_return_on_new_capital,negative,6,Persistently profitable firms with capex near its own historical high but declining net productive capacity earn lower subsequent returns.,4,productive_return_on_new_capital,other,4,3,true,4,m09001
A3,profit_invest,Failed Capital Deepening,"MUL(INDICATOR(IND_ADJ(MA(RATIO(oibdp, at), 3)), 0), MIN(IND_ZSCORE(WINSOR(GROWTH(RATIO(ppegt, emp), 1), 1)), IND_ZSCORE(WINSOR(NEG(TREND(RATIO(oibdp, emp), 3)), 1))))",productive_return_on_new_capital,negative,6,Persistently profitable firms that increase capital per employee while operating profit per employee deteriorates earn lower subsequent returns.,5,productive_return_on_new_capital,productive_return_on_new_capital,5,5,false,,m09002
A3,profit_invest,Inventory-for-Capacity Substitution,"MUL(INDICATOR(IND_ADJ(MA(RATIO(SUB(revt, cogs), at), 3)), 0), MIN(IND_ZSCORE(WINSOR(RATIO(DELTA(invt, 1), LAG(at, 1)), 1)), IND_ZSCORE(WINSOR(NEG(RATIO(DELTA(ppegt, 1), LAG(at, 1))), 1))))",working_capital_discipline,negative,6,Persistently gross-profitable firms that accumulate inventory while shrinking gross productive capacity earn lower subsequent returns.,5,working_capital_discipline,working_capital_discipline,5,4,false,,m09003
A3,profit_invest,Liquidity-Funded Expansion Breadth,"MUL(INDICATOR(IND_ADJ(MA(RATIO(SUB(revt, cogs), at), 3)), 0), MIN(IND_ZSCORE(WINSOR(RATIO(DELTA(invt, 1), LAG(at, 1)), 1)), MIN(IND_ZSCORE(WINSOR(RATIO(DELTA(ppegt, 1), LAG(at, 1)), 1)), IND_ZSCORE(WINSOR(NEG(RATIO(DELTA(che, 1), LAG(at, 1))), 1)))))",working_capital_discipline,negative,6,Persistently gross-profitable firms that expand both inventory and productive capacity while depleting cash earn lower subsequent returns.,4,working_capital_discipline,working_capital_discipline,4,4,false,,m09004
A3,profit_invest,Organic Innovation Crowding-Out,"MUL(INDICATOR(IND_ADJ(MA(RATIO(oiadp, at), 3)), 0), MIN(IND_ZSCORE(WINSOR(RATIO(DELTA(intan, 1), LAG(at, 1)), 1)), IND_ZSCORE(WINSOR(NEG(RATIO(DELTA(COALESCE(xrd, SUB(revt, revt)), 1), LAG(at, 1))), 1))))",acquisition_substitution_and_purchased_growth,negative,6,Persistently profitable firms that accumulate intangible assets while reducing internally expensed R&D earn lower subsequent returns.,4,acquisition_substitution_and_purchased_growth,other,5,3,true,4,m09005
A3,profit_invest,Automation Without Overhead Relief,"MUL(INDICATOR(IND_ADJ(MA(RATIO(oibdp, at), 3)), 0), MIN(IND_ZSCORE(WINSOR(GROWTH(RATIO(ppegt, emp), 1), 1)), IND_ZSCORE(WINSOR(DELTA(RATIO(xsga, sale), 1), 1))))",efficiency_and_cost_discipline,negative,7,Persistently profitable firms that increase capital per employee while SG&A intensity rises earn lower subsequent returns.,5,efficiency_and_cost_discipline,efficiency_and_cost_discipline,5,5,false,,m09006
A3,profit_invest,Distressed Working-Capital Substitution,"MUL(INDICATOR(IND_ADJ(MA(RATIO(SUB(revt, cogs), at), 3)), 0), MIN(IND_ZSCORE(WINSOR(RATIO(DELTA(invt, 1), LAG(at, 1)), 1)), MIN(IND_ZSCORE(WINSOR(NEG(RATIO(DELTA(ppegt, 1), LAG(at, 1))), 1)), IND_ZSCORE(WINSOR(NEG(RATIO(DELTA(che, 1), LAG(at, 1))), 1)))))",working_capital_discipline,negative,7,Persistently gross-profitable firms that replace productive capacity with inventory while also depleting cash earn lower subsequent returns.,5,working_capital_discipline,working_capital_discipline,5,5,false,,m09007
A3,profit_invest,Inventory-Backed Margin Inflation,"MUL(INDICATOR(IND_ADJ(MA(RATIO(SUB(revt, cogs), at), 3)), 0), MIN(IND_ZSCORE(WINSOR(RATIO(DELTA(invt, 1), LAG(at, 1)), 1)), IND_ZSCORE(WINSOR(DELTA(RATIO(SUB(revt, cogs), revt), 1), 1))))",working_capital_discipline,negative,7,Persistently gross-profitable firms that accumulate inventory while reported gross margins improve earn lower subsequent returns.,5,working_capital_discipline,working_capital_discipline,5,5,false,,m09008
A3,profit_invest,Liquidity-Draining Replacement Trap,"MUL(INDICATOR(IND_ADJ(MA(RATIO(oibdp, at), 3)), 0), MIN(IND_ZSCORE(TS_RANK(RATIO(capx, at), 5)), MIN(IND_ZSCORE(WINSOR(NEG(RATIO(DELTA(ppent, 1), LAG(at, 1))), 1)), IND_ZSCORE(WINSOR(NEG(RATIO(DELTA(che, 1), LAG(at, 1))), 1)))))",overinvestment_at_profit_peak,negative,7,"Persistently profitable firms with historically high capex, shrinking net productive capacity, and declining cash reserves earn lower subsequent returns.",4,overinvestment_at_profit_peak,other,4,3,true,4,m09009
A3,profit_invest,Profitable Dual External Financing,"MUL(INDICATOR(IND_ADJ(MA(RATIO(oibdp, at), 3)), 0), MIN(IND_ZSCORE(WINSOR(RATIO(sstk, LAG(at, 1)), 1)), IND_ZSCORE(WINSOR(RATIO(ADD(DELTA(dltt, 1), DELTA(dlc, 1)), LAG(at, 1)), 1))))",external_financing_of_investment,negative,7,Persistently profitable firms that simultaneously issue equity and increase total debt earn lower subsequent returns.,5,external_financing_of_investment,external_financing_of_investment,5,5,false,,m09010
A3,profit_invest,Tangible Expansion Crowds Out Innovation,"MUL(INDICATOR(IND_ADJ(MA(RATIO(oiadp, at), 3)), 0), MIN(IND_ZSCORE(WINSOR(RATIO(DELTA(capx, 1), LAG(at, 1)), 1)), IND_ZSCORE(WINSOR(NEG(RATIO(DELTA(COALESCE(xrd, SUB(revt, revt)), 1), LAG(at, 1))), 1))))",overinvestment_at_profit_peak,negative,7,Persistently profitable firms that increase tangible capital spending while reducing R&D earn lower subsequent returns.,3,overinvestment_at_profit_peak,other,4,3,true,3,m09011
A3,profit_invest,Buy-Versus-Build Innovation Substitution,"MUL(INDICATOR(IND_ADJ(MA(RATIO(oiadp, at), 3)), 0), MIN(IND_ZSCORE(WINSOR(RATIO(aqc, LAG(at, 1)), 1)), IND_ZSCORE(WINSOR(NEG(RATIO(DELTA(COALESCE(xrd, SUB(revt, revt)), 1), LAG(at, 1))), 1))))",acquisition_substitution_and_purchased_growth,negative,8,Persistently profitable firms that increase acquisition spending while reducing internal R&D earn lower subsequent returns.,5,acquisition_substitution_and_purchased_growth,acquisition_substitution_and_purchased_growth,5,5,false,,m09012
A3,profit_invest,Capital Obsolescence Churn,"MUL(INDICATOR(IND_ADJ(MA(RATIO(oibdp, at), 3)), 0), MIN(IND_ZSCORE(WINSOR(RATIO(DELTA(ppegt, 1), LAG(at, 1)), 1)), IND_ZSCORE(WINSOR(NEG(RATIO(DELTA(ppent, 1), LAG(at, 1))), 1))))",productive_return_on_new_capital,negative,8,Persistently profitable firms whose gross PPE expands while net PPE contracts earn lower subsequent returns.,3,productive_return_on_new_capital,other,3,3,true,3,m09013
A3,profit_invest,Dual-Channel Intangible Expansion,"MUL(INDICATOR(IND_ADJ(MA(RATIO(oiadp, at), 3)), 0), MIN(IND_ZSCORE(WINSOR(RATIO(DELTA(intan, 1), LAG(at, 1)), 1)), IND_ZSCORE(WINSOR(RATIO(DELTA(COALESCE(xrd, SUB(revt, revt)), 1), LAG(at, 1)), 1))))",overinvestment_at_profit_peak,negative,8,Persistently profitable firms that simultaneously increase capitalized intangible assets and expensed R&D earn lower subsequent returns.,3,overinvestment_at_profit_peak,other,3,2,true,3,m09014
A3,profit_invest,Organic Investment Push Into Demand Slowdown,"MUL(INDICATOR(IND_ADJ(MA(RATIO(oiadp, at), 3)), 0), MIN(IND_ZSCORE(SUMRANK(WINSOR(RATIO(DELTA(capx, 1), LAG(at, 1)), 1), WINSOR(RATIO(DELTA(COALESCE(xrd, SUB(revt, revt)), 1), LAG(at, 1)), 1))), IND_ZSCORE(WINSOR(NEG(TREND(LOG(sale), 3)), 1))))",overinvestment_at_profit_peak,negative,8,Persistently profitable firms that maintain high combined physical and R&D investment while sales trend downward earn lower subsequent returns.,5,overinvestment_at_profit_peak,overinvestment_at_profit_peak,5,4,false,,m09015
A3,profit_invest,Profit-Eroding Expansion Breadth,"MUL(INDICATOR(IND_ADJ(MA(RATIO(SUB(revt, cogs), at), 3)), 0), MIN(IND_ZSCORE(WINSOR(RATIO(DELTA(invt, 1), LAG(at, 1)), 1)), MIN(IND_ZSCORE(WINSOR(RATIO(DELTA(ppegt, 1), LAG(at, 1)), 1)), IND_ZSCORE(WINSOR(NEG(RATIO(DELTA(SUB(revt, cogs), 1), LAG(at, 1))), 1)))))",working_capital_discipline,negative,8,Persistently gross-profitable firms that expand both inventory and productive capacity while gross profit declines earn lower subsequent returns.,4,working_capital_discipline,working_capital_discipline,4,4,false,,m09016
A3,profit_invest,Working Capital Crowds Out Innovation,"MUL(INDICATOR(IND_ADJ(MA(RATIO(SUB(revt, cogs), at), 3)), 0), MIN(IND_ZSCORE(WINSOR(RATIO(DELTA(invt, 1), LAG(at, 1)), 1)), IND_ZSCORE(WINSOR(NEG(RATIO(DELTA(COALESCE(xrd, SUB(revt, revt)), 1), LAG(at, 1))), 1))))",working_capital_discipline,negative,8,Persistently gross-profitable firms that accumulate inventory while reducing R&D earn lower subsequent returns.,5,working_capital_discipline,working_capital_discipline,5,4,false,,m09017
A3,profit_invest,Acquisition Integration Cost Overrun,"MUL(INDICATOR(IND_ADJ(MA(RATIO(oiadp, at), 3)), 0), MIN(IND_ZSCORE(WINSOR(RATIO(aqc, LAG(at, 1)), 1)), IND_ZSCORE(WINSOR(DELTA(RATIO(xsga, sale), 1), 1))))",acquisition_substitution_and_purchased_growth,negative,9,Persistently profitable firms that spend heavily on acquisitions while SG&A intensity rises earn lower subsequent returns.,5,acquisition_substitution_and_purchased_growth,acquisition_substitution_and_purchased_growth,5,5,false,,m09018
A3,profit_invest,Dual Capital Starvation,"MUL(INDICATOR(IND_ADJ(MA(RATIO(oancf, at), 3)), 0), MIN(IND_ZSCORE(WINSOR(NEG(RATIO(SUB(capx, dp), ppent)), 1)), IND_ZSCORE(WINSOR(NEG(RATIO(DELTA(COALESCE(xrd, SUB(revt, revt)), 1), LAG(at, 1))), 1))))",other,negative,9,Persistently cash-profitable firms that underinvest in physical maintenance while reducing R&D earn lower subsequent returns.,2,other,other,2,3,false,,m09019
A3,profit_invest,Innovation-Starved Capacity Substitution,"MUL(INDICATOR(IND_ADJ(MA(RATIO(SUB(revt, cogs), at), 3)), 0), MIN(IND_ZSCORE(WINSOR(RATIO(DELTA(invt, 1), LAG(at, 1)), 1)), MIN(IND_ZSCORE(WINSOR(NEG(RATIO(DELTA(ppegt, 1), LAG(at, 1))), 1)), IND_ZSCORE(WINSOR(NEG(RATIO(DELTA(COALESCE(xrd, SUB(revt, revt)), 1), LAG(at, 1))), 1)))))",working_capital_discipline,negative,9,"Persistently gross-profitable firms that accumulate inventory, shrink productive capacity, and reduce R&D earn lower subsequent returns.",5,working_capital_discipline,working_capital_discipline,5,4,false,,m09020
A3,profit_invest,Profit-Eroding Capacity Substitution,"MUL(INDICATOR(IND_ADJ(MA(RATIO(SUB(revt, cogs), at), 3)), 0), MIN(IND_ZSCORE(WINSOR(RATIO(DELTA(invt, 1), LAG(at, 1)), 1)), MIN(IND_ZSCORE(WINSOR(NEG(RATIO(DELTA(ppegt, 1), LAG(at, 1))), 1)), IND_ZSCORE(WINSOR(NEG(RATIO(DELTA(SUB(revt, cogs), 1), LAG(at, 1))), 1)))))",working_capital_discipline,negative,9,Persistently gross-profitable firms that replace productive capacity with inventory while gross profit declines earn lower subsequent returns.,5,working_capital_discipline,working_capital_discipline,5,5,false,,m09021
A3,profit_invest,Profit-Eroding Replacement Trap,"MUL(INDICATOR(IND_ADJ(MA(RATIO(oibdp, at), 3)), 0), MIN(IND_ZSCORE(TS_RANK(RATIO(capx, at), 5)), MIN(IND_ZSCORE(WINSOR(NEG(RATIO(DELTA(ppent, 1), LAG(at, 1))), 1)), IND_ZSCORE(WINSOR(NEG(TREND(RATIO(oibdp, at), 3)), 1)))))",overinvestment_at_profit_peak,negative,9,"Historically profitable firms with capex near its own historical high, shrinking net PPE, and deteriorating operating profitability earn lower subsequent returns.",4,overinvestment_at_profit_peak,other,4,3,true,4,m09022
A3,profit_invest,Short-Funded Long-Horizon Innovation,"MUL(INDICATOR(IND_ADJ(MA(RATIO(oiadp, at), 3)), 0), MIN(IND_ZSCORE(WINSOR(RATIO(DELTA(COALESCE(xrd, SUB(revt, revt)), 1), LAG(at, 1)), 1)), IND_ZSCORE(WINSOR(RATIO(DELTA(dlc, 1), LAG(at, 1)), 1))))",external_financing_of_investment,negative,9,Persistently profitable firms that increase R&D while financing with additional short-term debt earn lower subsequent returns.,5,external_financing_of_investment,external_financing_of_investment,5,5,false,,m09023
A3,profit_quality,Levered Profit Instability,"MUL(IND_RANK(VOL(RATIO(oiadp, at), 5)), IND_RANK(RATIO(ADD(dltt, dlc), at)))",leverage_and_profit_volatility_haircut,negative,0,Profitability instability predicts lower returns most strongly when the firm also carries substantial debt.,5,leverage_and_profit_volatility_haircut,leverage_and_profit_volatility_haircut,5,5,false,,m09024
A3,profit_quality,Liquidity-Backed Operating Strength,"MIN(IND_RANK(MA(RATIO(oiadp, at), 3)), IND_RANK(MA(RATIO(SUB(act, lct), at), 3)))",claim_coverage_and_liquidity_buffer,positive,0,Sustained operating profitability is more valuable when supported by a durable short-term liquidity cushion.,5,claim_coverage_and_liquidity_buffer,claim_coverage_and_liquidity_buffer,5,5,false,,m09025
A3,profit_quality,Self-Financed Operating Profit,"MUL(IND_RANK(MA(RATIO(oiadp, at), 3)), IND_RANK(NEG(MA(RATIO(DELTA(ADD(dltt, dlc), 1), at), 3))))",financing_stability_and_credit_validation,positive,0,High operating profitability predicts stronger returns when it is achieved without persistent increases in debt financing.,5,financing_stability_and_credit_validation,financing_stability_and_credit_validation,5,5,false,,m09026
A3,profit_quality,Solvent Profit Floor,"MIN(IND_RANK(TS_MIN(RATIO(oibdp, at), 5)), IND_RANK(NEG(RATIO(ADD(dltt, dlc), at))))",persistent_operating_strength,positive,0,Firms combining a high historical profitability floor with low financial leverage earn higher subsequent returns.,4,persistent_operating_strength,persistent_operating_strength,4,4,false,,m09027
